,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
9735,Existing Customer,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,3,20356
9736,Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,16,3,1,3548
9737,Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,36,3,3,4661
9738,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,1,15987
9739,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,1,3,30543
9740,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,5230
9741,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,38,1,2,34516
9742,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,34,3,3,3246
9743,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,3,3,10018
9744,Existing Customer,43,F,2,Unknown,Single,Less than $40K,Silver,24,1,3,10272
9745,Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,36,1,2,4097
9746,Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,36,3,2,19846
9747,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,2,2,4469
9748,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,43,2,2,20701
9749,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,48,3,2,8426
9750,Existing Customer,38,M,3,Uneducated,Married,$80K - $120K,Blue,29,2,2,16722
9751,Existing Customer,60,M,0,High School,Single,$80K - $120K,Silver,36,2,3,34516
9752,Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,3,3,4413
9753,Existing Customer,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,1,2,5342
9754,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,3,3,8455
9755,Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,44,3,2,7659
9756,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,3,3,11059
9757,Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,25,3,0,4093
9758,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,3,24239
9759,Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,36,3,2,7793
9760,Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,26,3,2,6407
9761,Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,36,3,3,6024
9762,Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,3352
9763,Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,33,3,1,32222
9764,Existing Customer,31,F,0,College,Married,Unknown,Silver,24,3,1,34516
9765,Existing Customer,44,F,3,Graduate,Unknown,Unknown,Silver,36,3,3,34516
9766,Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,44,3,3,31091
9767,Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48,1,3,7464
9768,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,3,11722
9769,Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,3,3,7769
9770,Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,31,3,1,3569
9771,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,36,3,1,3216
9772,Existing Customer,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,3,1,3789
9773,Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,2,3,3533
9774,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,2,1,34516
9775,Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,34,2,3,27229
9776,Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,3,2,34516
9777,Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,30,2,2,6261
9778,Existing Customer,57,F,0,Uneducated,Married,Less than $40K,Blue,51,3,3,6996
9779,Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,36,3,3,4440
9780,Existing Customer,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,1,3150
9781,Existing Customer,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,48,2,2,4288
9782,Attrited Customer,54,M,3,Graduate,Married,$80K - $120K,Silver,36,3,1,34516
9783,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,38,1,2,5189
9784,Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,2,2,14458
9785,Existing Customer,43,M,3,Uneducated,Married,$120K +,Blue,37,2,3,16909
9786,Existing Customer,41,F,5,Unknown,Married,Less than $40K,Blue,22,1,3,6739
9787,Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,36,3,3,4982
9788,Attrited Customer,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,3,5,12359
9789,Existing Customer,51,M,3,High School,Married,$80K - $120K,Blue,41,3,3,9959
9790,Existing Customer,53,M,1,High School,Unknown,$120K +,Blue,34,1,2,8507
9791,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,44,3,1,15355
9792,Existing Customer,59,F,2,Unknown,Single,Unknown,Blue,46,3,2,23731
9793,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,3,3,17909
9794,Existing Customer,34,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,3995
9795,Attrited Customer,46,M,2,High School,Married,$60K - $80K,Gold,38,3,6,34516
9796,Attrited Customer,51,M,5,Graduate,Divorced,$120K +,Blue,45,3,6,34516
9797,Attrited Customer,48,F,5,High School,Single,Less than $40K,Blue,40,4,3,8297
9798,Existing Customer,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,1,2,5520
9799,Existing Customer,58,F,0,Uneducated,Unknown,Unknown,Blue,36,2,3,3736
9800,Attrited Customer,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,2,9664
9801,Existing Customer,56,F,5,Doctorate,Single,Less than $40K,Blue,49,3,2,4132
9802,Existing Customer,38,M,1,Uneducated,Unknown,$120K +,Blue,21,2,3,28043
9803,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,31,2,2,9959
9804,Existing Customer,45,M,2,Graduate,Married,$120K +,Blue,41,3,1,16453
9805,Attrited Customer,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,2,2,8256
9806,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,23,1,2,13427
9807,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,37,3,1,3263
9808,Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,2,3,34516
9809,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,3,6,23502
9810,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,21,2,1,7685
9811,Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,23,2,3,4065
9812,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,3,3,9815
9813,Existing Customer,50,M,4,Post-Graduate,Married,$120K +,Blue,36,1,3,17374
9814,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,28,1,1,7093
9815,Existing Customer,33,M,3,College,Married,$80K - $120K,Silver,22,2,2,34516
9816,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,3329
9817,Attrited Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,17,1,2,4116
9818,Existing Customer,28,M,1,Post-Graduate,Single,Unknown,Blue,13,3,3,20030
9819,Existing Customer,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,2,2,8687
9820,Attrited Customer,39,M,3,High School,Single,$80K - $120K,Blue,13,1,3,8656
9821,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,36,3,3,3544
9822,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,3,1,5988
9823,Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,3,2,4917
9824,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,41,3,3,18591
9825,Existing Customer,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,3,3,3297
9826,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,33,2,2,5702
9827,Existing Customer,27,F,0,Uneducated,Single,Less than $40K,Silver,19,3,3,10982
9828,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,3,3,34516
9829,Existing Customer,37,M,1,Graduate,Married,$60K - $80K,Blue,31,1,2,20144
9830,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,42,1,3,16349
9831,Existing Customer,48,F,4,Doctorate,Divorced,Less than $40K,Silver,38,1,2,10610
9832,Existing Customer,43,M,4,College,Married,$40K - $60K,Blue,30,1,2,7386
9833,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,3,3,4720
9834,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,1,3,3660
9835,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,36,1,3,12932
9836,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,51,3,3,6089
9837,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,3,5905
9838,Existing Customer,28,F,0,Graduate,Married,Unknown,Blue,15,2,2,23103
9839,Existing Customer,52,F,5,High School,Single,Less than $40K,Silver,36,2,2,11280
9840,Existing Customer,38,M,0,High School,Married,$60K - $80K,Blue,31,3,3,16565
9841,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,41,2,3,34516
9842,Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,21,1,3,14305
9843,Existing Customer,35,M,3,Uneducated,Single,Less than $40K,Blue,21,2,1,6104
9844,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,3,2,4207
9845,Existing Customer,51,M,3,College,Married,$120K +,Blue,40,3,2,34516
9846,Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,45,3,3,34516
9847,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,1,1,34516
9848,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,2,4,4063
9849,Existing Customer,36,M,2,High School,Single,$120K +,Blue,36,1,2,11791
9850,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,1,3,17744
9851,Existing Customer,58,M,4,Graduate,Married,$120K +,Silver,45,2,3,34516
9852,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,46,1,1,21032
9853,Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,1,2,18571
9854,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,3,3,3735
9855,Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,43,1,2,10948
9856,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,2,2,29076
9857,Existing Customer,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,2,5,20237
9858,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,1,4,34516
9859,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,2,3,34516
9860,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,2,4,4307
9861,Existing Customer,38,M,4,Unknown,Single,$120K +,Blue,31,2,3,34516
9862,Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,30,3,5,14828
9863,Existing Customer,29,M,1,Graduate,Divorced,Less than $40K,Blue,36,3,2,3839
9864,Existing Customer,37,F,3,Graduate,Divorced,Less than $40K,Blue,24,3,4,3727
9865,Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,39,3,4,14290
9866,Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,23,2,2,7594
9867,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,2,4,8416
9868,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,3,4,34140
9869,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,3,3,13753
9870,Existing Customer,44,M,4,College,Married,$80K - $120K,Blue,31,1,1,3472
9871,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Silver,34,3,2,15315
9872,Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,40,1,2,12086
9873,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,3,34516
9874,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,1,2,5016
9875,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,4,4333
9876,Existing Customer,46,M,2,High School,Single,$60K - $80K,Blue,34,2,1,10325
9877,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,3,3,18418
9878,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,36,3,2,9633
9879,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,32,5,2,3842
9880,Existing Customer,45,M,3,College,Unknown,$80K - $120K,Blue,31,1,4,20958
9881,Existing Customer,45,F,2,High School,Single,Unknown,Blue,34,3,2,3024
9882,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,2,3,8698
9883,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,3,4,6824
9884,Existing Customer,50,M,1,High School,Single,$80K - $120K,Silver,36,5,3,34516
9885,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,1,1,34516
9886,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,28,3,4,3311
9887,Existing Customer,54,M,1,Unknown,Single,$60K - $80K,Blue,48,5,4,4752
9888,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,4,3,4041
9889,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,3,4,19713
9890,Existing Customer,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,37,1,2,6725
9891,Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,2,2,15261
9892,Existing Customer,32,F,2,Graduate,Divorced,Unknown,Silver,27,3,1,33779
9893,Existing Customer,42,F,3,Unknown,Unknown,Unknown,Blue,36,1,2,15648
9894,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,2,4,9283
9895,Existing Customer,49,M,5,College,Married,$40K - $60K,Blue,40,3,4,3970
9896,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,6159
9897,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,3,4829
9898,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,5,4,15633
9899,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,4,34516
9900,Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,36,2,4,10017
9901,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,38,3,2,3895
9902,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,1,2,5611
9903,Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,44,3,3,22722
9904,Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,26,1,2,16033
9905,Existing Customer,40,M,4,High School,Single,$80K - $120K,Blue,29,3,2,12978
9906,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,3,3,9129
9907,Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,36,2,5,7500
9908,Existing Customer,50,M,4,Graduate,Single,$80K - $120K,Blue,36,2,4,14804
9909,Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,43,3,4,34516
9910,Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,36,2,3,9683
9911,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,36,1,4,19671
9912,Existing Customer,42,M,3,High School,Married,$80K - $120K,Silver,36,2,3,34516
9913,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,1,2,5056
9914,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,2,2,25217
9915,Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,4,3585
9916,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,3,3,21067
9917,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,2,4,4283
9918,Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,2,2,25187
9919,Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,55,3,2,7469
9920,Existing Customer,50,M,4,Graduate,Married,$60K - $80K,Blue,34,1,1,18142
9921,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,3,4,29865
9922,Existing Customer,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,33,3,2,3388
9923,Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,40,3,2,34516
9924,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,45,3,2,9431
9925,Existing Customer,42,F,1,College,Single,Unknown,Silver,31,2,3,30770
9926,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,1,4,6500
9927,Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,2,4,4209
9928,Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,3,5,3657
9929,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,2,3,4107
9930,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,46,3,2,3638
9931,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,3,3,8325
9932,Existing Customer,49,M,2,Doctorate,Married,$120K +,Blue,34,6,4,27124
9933,Existing Customer,38,F,0,High School,Single,Less than $40K,Silver,36,3,2,13747
9934,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,13,3,2,28174
9935,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,1,2,11109
9936,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,3,4,9959
9937,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,1,3,4014
9938,Existing Customer,46,M,4,Unknown,Single,$60K - $80K,Blue,31,1,4,21226
9939,Existing Customer,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,2,3681
9940,Existing Customer,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,3,2,26710
9941,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,9550
9942,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,5,16127
9943,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,3,1,4935
9944,Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,36,2,2,18022
9945,Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,43,2,5,16748
9946,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,2,3,10973
9947,Existing Customer,32,F,2,High School,Single,Less than $40K,Silver,23,2,2,14143
9948,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,3,3,34516
9949,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,3,5,7684
9950,Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,36,2,1,34516
9951,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,3,3,26021
9952,Existing Customer,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,3,2,3843
9953,Existing Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,34,3,2,14840
9954,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,3,3,3929
9955,Existing Customer,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,5,3,11427
9956,Existing Customer,48,F,5,Unknown,Divorced,Unknown,Blue,43,3,2,20974
9957,Existing Customer,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,1,3,3771
9958,Existing Customer,56,M,2,High School,Unknown,$120K +,Blue,52,2,2,23362
9959,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,36,3,3,8135
9960,Existing Customer,40,F,1,Uneducated,Single,Less than $40K,Silver,34,2,2,13669
9961,Existing Customer,54,M,2,College,Married,$80K - $120K,Silver,39,1,4,34516
9962,Existing Customer,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,3,5,9764
9963,Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,36,2,5,8431
9964,Existing Customer,47,M,4,Unknown,Married,$60K - $80K,Blue,36,5,2,10585
9965,Existing Customer,41,M,4,Unknown,Married,$120K +,Silver,36,1,4,34516
9966,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,52,1,2,7882
9967,Existing Customer,39,F,3,Graduate,Unknown,Unknown,Silver,30,3,5,33905
9968,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,2,4,33004
9969,Existing Customer,40,M,2,Graduate,Single,$120K +,Blue,33,1,2,20891
9970,Existing Customer,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,2,2,22715
9971,Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,36,1,0,3818
9972,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,2,4,3526
9973,Existing Customer,41,M,0,College,Married,$40K - $60K,Blue,29,2,2,6991
9974,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,36,3,2,16268
9975,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,2,4,5768
9976,Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,39,2,3,34516
9977,Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,30,2,3,9491
9978,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Gold,39,3,2,15987
9979,Existing Customer,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,28,1,2,3645
9980,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,36,2,2,3466
9981,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,44,2,3,9797
9982,Existing Customer,31,F,1,Unknown,Single,Less than $40K,Blue,18,1,3,3399
9983,Existing Customer,40,M,5,High School,Married,$60K - $80K,Blue,33,1,2,4155
9984,Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,36,3,5,15164
9985,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,2,4,13894
9986,Existing Customer,50,M,3,High School,Single,$80K - $120K,Silver,41,2,1,34516
9987,Existing Customer,56,M,0,Graduate,Single,$60K - $80K,Blue,44,3,2,6828
9988,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,3,4,5542
9989,Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,52,3,3,15733
9990,Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,32,2,2,30082
9991,Existing Customer,46,M,2,High School,Divorced,$120K +,Blue,34,2,4,3659
9992,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,3,4,22718
9993,Existing Customer,43,M,3,Doctorate,Married,$80K - $120K,Blue,27,2,2,3676
